month,day,min,node,mechanism,user,rank,affiliation,net,client,old
5,12,771,CS59,password,Nye8Z16V7GJrb,187,student,UC-INTRA,49588,1
6,29,1073,CS119,password,9QV3RPvD7VdrV,619,student,UCPRIV,49588,1
4,7,1355,CS5,password,9QlqlZzX9xz13,342,student,UCPRIV,49588,1
10,6,1012,CS58,password,9D8wnjga5DdDP,648,student,160,49589,1
4,17,742,CS4,password,z2QmvKGDy4W9a,59,faculty,7922,49589,1
11,2,1150,CS90,password,9DBRr5zjBmZQv,331,student,7922,49589,1
8,1,141,CS104,key,93gRXGVjqXYx3,857,student,7922,49589,0
3,7,698,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,49589,0
7,16,1144,CS4,key,9VVXRmOPOpOV,900,student,7922,49589,0
10,7,227,CS3,password,RzmZZpw7DrnWV,875,student,UCPRIV,49589,1
10,8,1154,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49589,0
12,19,1342,CS4,password,y2GY1ZKg82aRL,103,alum,7018,49590,1
5,29,1325,CS4,password,9KBMzXleGpdv6,89,alum,7922,49590,1
4,17,743,CS3,password,z2QmvKGDy4W9a,59,faculty,7922,49590,1
5,8,1280,CS66,key,r2J9dovROVOm,1026,student,7922,49590,0
12,5,1231,CS3,password,z2YDVdqBgYLYa,441,student,7922,49590,1
10,12,961,CS4,password,JY1O9N4WKlGG,215,student,UCPRIV,49590,1
5,12,931,CS5,password,XqgKW4pRXxNBO,690,student,UCPRIV,49590,1
4,9,333,CS135,key,9Je3lRe8PmaN6,812,student,160,49591,
11,25,1416,CS5,password,OlaZvWoDVV2Dv,910,student,3549,49591,1
12,8,121,CS12,password,936YxJxxDweLN,1000,student,7922,49591,1
6,3,165,CS66,password,OLvgXqdJox5O,418,alum,12271,49591,1
10,17,1130,CS3,password,Nr4xqnMMzmOyv,708,student,UCPRIV,49591,1
6,8,732,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49591,1
7,14,1175,CS3,password,9DJzPWa34jQgy,507,student,UCPRIV,49591,1
11,6,1289,CS4,password,934aL7Y1n77KN,473,student,UCPRIV,49591,1
8,3,581,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,49591,
5,23,900,CS67,password,y2yNb6ljQB,387,student,UCPUB,49591,1
5,6,854,CS3,key,JN91xVWaKqKVD,14,academic,UCPUB,49591,
11,11,937,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49591,
11,30,574,CS3,password,OMgL8e7W66VGM,736,student,3356,49592,1
11,30,1412,CS4,password,Nx5XaKo9Q6n42,68,student,3549,49592,1
5,2,1178,CS4,password,z2QmvKGDy4W9a,59,faculty,7922,49592,1
11,30,663,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49592,0
4,27,1157,CS5,password,94Br75474KXZ3,893,alum,7922,49593,1
5,11,1405,CS3,password,z3xMg8NKr1rKm,442,student,UCPRIV,49593,1
10,10,311,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49593,0
7,18,1213,CS4,password,r8XYq2VnGm15m,783,student,7922,49594,1
10,21,1238,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49594,0
5,2,1179,CS3,password,z2QmvKGDy4W9a,59,faculty,7922,49594,1
6,8,732,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49594,1
10,3,914,CS5,password,9JGqqNy22jBpv,542,student,UCPRIV,49594,1
10,11,518,CS88,key,9QV3RPvD7VdrV,619,student,UCPUB,49594,0
5,18,873,CS5,key,JN91xVWaKqKVD,14,academic,UCPUB,49594,0
8,19,653,CS4,password,yBYwPmRR1DB,33,faculty,3269,49595,1
10,10,774,CS5,password,gGM3WVWWN589,655,student,UC-INTRA,49595,1
6,29,1083,CS119,password,9QV3RPvD7VdrV,619,student,UCPRIV,49595,1
6,8,733,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49595,1
12,8,871,CS3,password,OR2y8G4XO9LOO,351,student,3549,49596,1
10,25,1275,CS5,key,93Vrn2XmB2NXV,828,staff,6079,49596,0
10,9,719,CS4,key,Xwz9vBaJey1LZ,567,student,7018,49596,0
6,2,1297,CS84,password,DWjv46NOqKo5x,870,student,7922,49596,1
5,30,839,CS84,password,DWjv46NOqKo5x,870,student,7922,49596,1
7,18,1214,CS5,password,r8XYq2VnGm15m,783,student,7922,49596,1
10,23,911,CS3,password,LVOl1823Plnxd,448,student,7922,49596,1
5,12,1309,CS4,key,9QeDr2p96nyov,518,student,UCPRIV,49596,0
6,8,733,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49596,1
10,11,731,CS3,password,93Q96WXOyKYVw,653,faculty,UCPRIV,49596,1
10,5,1053,CS5,password,9vVYDz6N54Yw,772,student,UCPRIV,49596,1
8,4,906,CS90,password,9DBRr5zjBmZQv,331,student,UCPRIV,49596,1
4,20,746,CS29,password,9Z8b7DqRB49gW,705,student,UCPRIV,49596,1
5,12,897,CS3,password,94p7JZxaQobqv,821,student,UCPRIV,49596,1
11,11,805,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49597,0
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49597,0
5,2,1307,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,49597,1
10,7,843,CS3,password,yXJlzo8N9oJlN,838,student,UC-INTRA,49597,1
5,7,772,CS5,password,9Z8VQ69wW9qxW,184,student,UCPRIV,49597,1
4,7,1359,CS4,password,9QlqlZzX9xz13,342,student,UCPRIV,49597,1
12,8,1023,CS4,password,yGYajn5qWG5m,85,student,UCPRIV,49597,1
12,7,752,CS3,password,NrgdZJpwZmeWZ,314,student,UCPRIV,49597,1
12,7,1038,CS3,password,9Jm1l8yLvDBXv,800,student,3356,49598,1
5,2,1308,CS102,password,9ZOZq698NQ9Ov,922,alum,7922,49598,1
4,27,853,CS3,password,DJV115jOdnl7x,972,alum,7922,49598,1
8,1,141,CS104,key,93gRXGVjqXYx3,857,student,7922,49598,0
10,23,672,CS5,password,Dd99mDdzDn,544,student,7922,49598,1
11,9,1130,CS3,password,D9e4bNLeV1P39,455,student,UCPRIV,49598,1
6,9,241,CS60,password,94GM9Z1w5XLYw,727,student,UCPRIV,49598,1
8,4,906,CS90,password,9DBRr5zjBmZQv,331,student,UCPRIV,49598,1
12,8,1023,CS4,password,yGYajn5qWG5m,85,student,UCPRIV,49598,1
4,17,249,CS4,password,DJjzK4mz3K7yY,555,student,UCPRIV,49598,1
11,11,937,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49598,0
12,7,1038,CS3,password,9Jm1l8yLvDBXv,800,student,3356,49599,1
11,25,1417,CS5,password,OlaZvWoDVV2Dv,910,student,3549,49599,1
4,10,1139,CS3,password,rLqbWPmRXrrm,961,alum,7922,49599,1
11,28,736,CS3,password,NramXGlXJG8YM,335,student,7922,49599,1
11,20,922,CS3,password,948244ZwGovly,161,student,7922,49599,1
4,6,1131,CS59,password,z1zl5v2JDzmW,637,student,20057,49599,1
10,17,617,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49599,0
6,11,1418,CS132,password,OyzGZVBdM1ny,798,student,7922,49600,1
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49600,0
12,1,1397,CS102,password,93zoPON59NWjv,715,student,7922,49600,1
3,23,644,CS5,password,y2GY1ZKg82aRL,103,alum,14654,49600,1
3,6,37,CS4,password,yW4LNa7K7mV5,395,student,UC-INTRA,49600,1
4,27,563,CS5,password,94YVMJVBB2aWJ,480,student,UCPRIV,49600,1
4,10,827,CS3,password,942NJznraLmDP,911,student,UCPRIV,49600,1
11,11,938,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49600,0
6,1,25,CS5,password,r17p439NrDlOm,399,student,UCPUB,49600,1
11,30,186,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49601,
11,9,1218,CS118,key,9JQomDyp9vWly,617,student,7922,49601,
5,7,1217,CS3,password,gn12lY1nm65Z,816,student,7922,49601,1
3,6,37,CS4,password,yW4LNa7K7mV5,395,student,UC-INTRA,49601,1
6,9,243,CS60,password,94GM9Z1w5XLYw,727,student,UCPRIV,49601,1
5,12,814,CS3,password,LWdngepQnGewo,268,student,UCPRIV,49601,1
10,5,643,CS69,key,yXnzzWa32gBKr,230,student,UCPRIV,49601,
10,22,1325,CS3,password,rwbLDnrWO3Qom,537,student,7922,49602,1
5,9,1223,CS3,password,9ZOZq698NQ9Ov,922,alum,7922,49602,1
10,5,643,CS69,key,yXnzzWa32gBKr,230,student,UCPRIV,49602,0
5,24,1423,CS60,password,94raLDLQbvQly,706,student,UCPRIV,49602,1
5,10,548,CS4,password,942NJznraLmDP,911,student,UCPRIV,49602,1
11,25,1146,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49602,0
11,11,938,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49602,0
5,19,506,CS5,password,9J47VQLxQ352V,32,faculty,7018,49603,1
4,26,13,CS4,key,94La8Re6KzpRV,324,academic,7018,49603,0
5,17,1099,CS3,password,y2y4vxZ32N,72,faculty,7018,49603,1
6,20,1238,CS104,key,93gRXGVjqXYx3,857,student,7922,49603,0
5,9,1223,CS3,password,9ZOZq698NQ9Ov,922,alum,7922,49603,1
4,17,783,CS4,password,z2QmvKGDy4W9a,59,faculty,7922,49603,1
11,11,1324,CS3,key,rq1G94ZRJJ73,663,student,21928,49603,0
4,12,1089,CS3,password,93VY2K7ZXWRdN,719,student,UCPRIV,49603,1
2,27,727,CS5,password,XwWWQVVXPLG6R,95,student,UCPRIV,49603,1
10,23,1190,CS4,key,93Vrn2XmB2NXV,828,staff,6079,49604,0
12,8,1100,CS29,key,93nvyzaOZrzZW,693,student,7018,49604,0
6,15,1211,CS5,password,y2GY1ZKg82aRL,103,alum,7018,49604,1
4,20,434,CS51,password,9Z338wJMJ4Rgy,259,student,7922,49604,1
5,9,1224,CS5,password,9ZOZq698NQ9Ov,922,alum,7922,49604,1
5,3,724,CS90,password,9DBRr5zjBmZQv,331,student,UCPRIV,49605,1
11,28,820,CS4,password,OBwyOBDp3467z,770,student,UCPRIV,49605,1
11,30,668,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49605,0
12,2,1381,CS3,key,r7Zj2RQ8XY9eB,914,student,3356,49606,0
3,13,909,CS3,key,94La8Re6KzpRV,324,academic,7018,49606,0
5,9,1224,CS5,password,9ZOZq698NQ9Ov,922,alum,7922,49606,1
8,1,142,CS104,key,93gRXGVjqXYx3,857,student,7922,49606,0
4,26,902,CS4,password,Nr87gWzqXXDKq,744,alum,UCPRIV,49606,1
4,5,859,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,49606,0
11,7,612,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49606,0
5,9,1225,CS4,password,9ZOZq698NQ9Ov,922,alum,7922,49607,1
11,8,813,CS3,password,93VLaQBZG7JV6,878,student,UCPRIV,49607,1
5,27,530,CS4,password,y2GY1ZKg82aRL,103,alum,UCPUB,49607,1
12,2,1381,CS3,key,r7Zj2RQ8XY9eB,914,student,3356,49608,0
4,17,784,CS5,password,z2QmvKGDy4W9a,59,faculty,7922,49608,1
5,8,960,CS4,password,9Zgze7Nmnxyv6,564,student,7922,49608,1
11,10,1354,CS134,password,93VyqzPd2ro66,803,student,3549,49609,1
12,8,1102,CS29,key,93nvyzaOZrzZW,693,student,7018,49609,0
4,17,794,CS3,password,z2QmvKGDy4W9a,59,faculty,7922,49609,1
5,31,1014,CS4,password,9KVMONJGZjRmW,489,student,7922,49609,1
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49609,0
10,26,1388,CS3,key,D9p1n4N5Gzq7q,322,faculty,7922,49609,0
4,21,1191,CS51,password,9J9Ye5vdP1paP,787,student,7922,49609,1
10,14,1314,CS3,password,9JLD5pZqPMVby,815,student,UCPRIV,49609,1
12,8,873,CS3,password,OR2y8G4XO9LOO,351,student,3549,49610,1
10,13,721,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49610,
10,26,1388,CS3,key,D9p1n4N5Gzq7q,322,faculty,7922,49610,
7,29,1323,CS105,password,93pVv92n93P66,485,student,7922,49610,1
12,1,953,CS4,password,9Znp5Yb6bL55P,927,student,46811,49610,1
3,22,910,CS84,password,DWjv46NOqKo5x,870,student,UC-INTRA,49610,1
11,6,684,CS3,password,rq1G94ZRJJ73,663,student,UCPRIV,49610,1
10,24,1043,CS4,password,rMq11jJxyaGa3,210,student,UCPRIV,49610,1
10,24,614,CS63,password,9K26YpPZJ8gRV,713,student,UCPRIV,49610,1
4,2,1340,CS4,password,9J1gVx72vOgOV,422,student,UCPRIV,49610,1
4,2,1277,CS3,password,ORQjQWQpvYo6v,195,student,UCPRIV,49610,1
5,9,1225,CS4,password,9ZOZq698NQ9Ov,922,alum,7922,49611,1
10,13,721,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49611,
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49611,
10,26,1388,CS3,key,D9p1n4N5Gzq7q,322,faculty,7922,49611,
3,26,1267,CS5,key,9QeDr2p96nyov,518,student,7922,49611,
3,16,1243,CS5,password,y2GY1ZKg82aRL,103,alum,UCPUB,49611,1
11,11,938,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49611,
11,28,1355,CS3,password,9K4aB7NObV4Jw,396,student,3356,49612,1
10,26,1388,CS3,key,D9p1n4N5Gzq7q,322,faculty,7922,49612,
11,20,697,CS4,password,9Kpb7MaY4v1W,738,student,7922,49612,1
5,9,1226,CS4,password,9ZOZq698NQ9Ov,922,alum,7922,49612,1
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49612,
11,12,844,CS134,key,93VyqzPd2ro66,803,student,LOCAL,49612,
3,16,1303,CS5,password,94zPOamxX7Yww,659,alum,UC-INTRA,49612,1
10,18,922,CS65,password,94z664JxnoxGy,675,student,UCPRIV,49612,1
10,12,677,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49612,
11,6,1140,CS29,key,93nvyzaOZrzZW,693,student,7018,49613,
3,14,1163,CS3,password,JNLpMJDB85b1n,339,alum,7922,49613,1
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49613,
10,26,1388,CS3,key,D9p1n4N5Gzq7q,322,faculty,7922,49613,
5,25,1313,CS100,password,JX9NlVwMgY9m7,646,student,UCPRIV,49613,1
5,20,1075,CS5,password,OK9GDwr7xzNm,662,student,UCPRIV,49613,1
3,4,815,CS3,key,glBle96g19YzY,609,alum,UCPRIV,49613,
12,8,1103,CS29,key,93nvyzaOZrzZW,693,student,7018,49614,
11,13,681,CS113,key,Nr858aDWddlGq,536,student,7922,49614,
10,3,1216,CS12,password,936MRznP6eGx3,945,student,7922,49614,1
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49614,
10,21,1128,CS4,password,JXvXzomjMVpz9,460,student,7922,49614,1
3,15,1356,CS3,password,NyzLmOqbxRnx4,434,alum,7922,49614,1
2,26,1332,CS3,password,9DjOlRK3jwMLY,848,student,7922,49614,1
10,18,849,CS3,password,93VLaQBZG7JV6,878,student,UCPRIV,49614,1
5,16,1337,CS3,password,94GM9Z1w5XLYw,727,student,UCPRIV,49614,1
11,11,938,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49614,
10,12,678,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49614,
12,8,1104,CS29,key,93nvyzaOZrzZW,693,student,7018,49615,
10,2,457,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49615,
10,21,1128,CS4,password,JXvXzomjMVpz9,460,student,7922,49615,1
8,14,1112,CS105,password,93pVv92n93P66,485,student,7922,49615,1
10,5,646,CS69,key,yXnzzWa32gBKr,230,student,UCPRIV,49615,
3,11,1132,CS4,key,9QeDr2p96nyov,518,student,UCPRIV,49615,
10,12,678,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49615,
12,7,1041,CS3,password,9Jm1l8yLvDBXv,800,student,3356,49616,1
12,8,1105,CS29,key,93nvyzaOZrzZW,693,student,7018,49616,
10,3,1217,CS12,password,936MRznP6eGx3,945,student,7922,49616,1
7,24,787,CS3,password,9QZl5zbYJQw5N,13,academic,7922,49616,1
10,6,796,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49616,
10,20,659,CS4,password,9Zo8Kr9zWQORv,375,student,46811,49616,1
3,16,1305,CS5,password,94zPOamxX7Yww,659,alum,UC-INTRA,49616,1
6,7,1196,CS3,password,94yK2O7gDod5N,557,student,UCPRIV,49616,1
10,12,678,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49616,
5,22,953,CS4,password,9DNwMGKy35JzY,1049,student,7922,49617,1
2,28,1001,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49617,
8,1,142,CS104,key,93gRXGVjqXYx3,857,student,7922,49617,
4,14,961,CS3,password,9J1gVx72vOgOV,422,student,UCPRIV,49617,1
11,11,939,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49617,
10,12,678,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49617,
10,6,688,CS3,password,NrgdZJpwZmeWZ,314,student,7922,49618,1
2,28,1001,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,49618,
12,1,1404,CS102,password,93zoPON59NWjv,715,student,7922,49618,1
10,15,78,CS5,password,94YMWjoKqOJeN,274,student,7922,49618,1
4,7,812,CS3,password,XwKJ7GY24ZK7Y,830,student,UCPRIV,49618,1
10,12,678,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49618,
12,2,1382,CS3,key,r7Zj2RQ8XY9eB,914,student,3356,49619,
10,6,801,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,49619,
4,29,1011,CS5,password,XllyRJK1W17b8,265,student,UCPRIV,49619,1
9,28,946,CS4,password,zmp5gLJWZjLDl,802,student,UCPRIV,49619,1
5,6,862,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49619,
10,12,679,CS4,key,JN91xVWaKqKVD,14,academic,UCPUB,49619,
11,30,577,CS3,password,OMgL8e7W66VGM,736,student,3356,49620,1
11,25,1419,CS5,password,OlaZvWoDVV2Dv,910,student,3549,49620,1
12,8,1025,CS3,password,9Jm1l8yLvDBXv,800,student,UCPRIV,49620,1
4,29,1012,CS4,password,XllyRJK1W17b8,265,student,UCPRIV,49620,1
12,3,728,CS4,password,NrgdZJpwZmeWZ,314,student,UCPRIV,49620,1
4,20,788,CS66,password,XwKJ7GY24ZK7Y,830,student,UCPRIV,49620,1
6,20,1092,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,49620,0
11,30,673,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49620,0
10,10,316,CS3,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49620,0
3,26,1269,CS3,key,9QeDr2p96nyov,518,student,7922,49621,
5,12,986,CS5,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49621,1
3,10,955,CS3,password,948dz42eB7x2V,958,student,UCPRIV,49621,1
4,19,1409,CS12,password,DvJ1eygjx1jVn,568,student,UCPRIV,49621,1
10,4,1052,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49622,0
11,25,991,CS4,key,94La8Re6KzpRV,324,academic,46811,49622,0
4,5,746,CS3,password,9JL5NdrNloRV,397,student,46811,49622,1
5,12,988,CS3,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49622,1
3,10,955,CS3,password,948dz42eB7x2V,958,student,UCPRIV,49622,1
6,3,175,CS59,password,94z664JxnoxGy,675,student,UCPRIV,49622,1
4,29,1014,CS4,password,XllyRJK1W17b8,265,student,UCPRIV,49622,1
7,24,1150,CS4,password,y2GY1ZKg82aRL,103,alum,UCPUB,49622,1
3,26,1270,CS3,key,9QeDr2p96nyov,518,student,7922,49623,0
11,4,1069,CS3,key,zx2XnR2R9a3aW,113,alum,12271,49623,0
5,25,1318,CS100,password,JX9NlVwMgY9m7,646,student,UCPRIV,49623,1
10,5,981,CS5,password,9Jm1l8yLvDBXv,800,student,UCPRIV,49623,1
3,10,955,CS3,password,948dz42eB7x2V,958,student,UCPRIV,49623,1
10,8,1159,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49623,0
9,28,1303,CS4,password,y2y4vxZ32N,72,faculty,7018,49624,1
12,8,1106,CS29,key,93nvyzaOZrzZW,693,student,7018,49624,0
3,15,1358,CS3,password,NyzLmOqbxRnx4,434,alum,7922,49624,1
5,4,1334,CS84,password,DWjv46NOqKo5x,870,student,7922,49624,1
3,7,704,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,49624,0
5,31,1015,CS5,password,9KVMONJGZjRmW,489,student,7922,49624,1
10,9,575,CS94,key,9DBRrX2Ld7qgW,364,student,7922,49624,0
4,29,1015,CS4,password,XllyRJK1W17b8,265,student,UCPRIV,49624,1
6,8,735,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49624,1
5,21,1256,CS5,password,934aL7Y1n77KN,473,student,UCPRIV,49624,1
11,11,939,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49624,0
11,30,1415,CS4,password,Nx5XaKo9Q6n42,68,student,3549,49625,1
12,8,1107,CS29,key,93nvyzaOZrzZW,693,student,7018,49625,0
10,21,1317,CS5,password,y2zoqbaB38jVl,124,student,7922,49625,1
5,12,992,CS4,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49625,1
3,16,1307,CS5,password,94zPOamxX7Yww,659,alum,UC-INTRA,49625,1
4,29,1015,CS4,password,XllyRJK1W17b8,265,student,UCPRIV,49625,1
6,3,815,CS5,password,DJjzK4mz3K7yY,555,student,UCPRIV,49625,1
6,8,735,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49625,1
10,24,857,CS3,password,9ZrpjxNzllnv6,247,student,UCPRIV,49625,1
4,7,813,CS3,password,XwKJ7GY24ZK7Y,830,student,UCPRIV,49625,1
10,28,569,CS5,key,94La8Re6KzpRV,324,academic,UCPUB,49625,0
10,23,1398,CS3,key,r7Zj2RQ8XY9eB,914,student,3356,49626,0
12,7,1043,CS3,password,9Jm1l8yLvDBXv,800,student,3356,49626,1
11,30,1415,CS4,password,Nx5XaKo9Q6n42,68,student,3549,49626,1
11,5,1195,CS5,key,93Vrn2XmB2NXV,828,staff,6079,49626,0
12,8,1108,CS29,key,93nvyzaOZrzZW,693,student,7018,49626,0
3,26,1271,CS3,key,9QeDr2p96nyov,518,student,7922,49626,0
3,15,1359,CS5,password,NyzLmOqbxRnx4,434,alum,7922,49626,1
10,9,575,CS94,key,9DBRrX2Ld7qgW,364,student,7922,49626,0
5,12,993,CS5,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49626,1
4,18,1030,CS3,password,9QZl5zbYJQw5N,13,academic,UCPRIV,49626,1
10,15,891,CS4,password,JY1O9N4WKlGG,215,student,UCPRIV,49626,1
6,8,736,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49626,1
6,6,1238,CS3,password,y2GY1ZKg82aRL,103,alum,UCPUB,49626,1
10,28,569,CS5,key,94La8Re6KzpRV,324,academic,UCPUB,49626,0
11,26,751,CS5,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49626,0
11,8,824,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49627,0
3,26,1271,CS3,key,9QeDr2p96nyov,518,student,7922,49627,0
11,20,702,CS4,password,9Kpb7MaY4v1W,738,student,7922,49627,1
11,30,191,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49627,0
5,12,994,CS3,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49627,1
4,15,880,CS3,password,9Y3jq7PDNP9Y,92,student,UCPRIV,49627,1
6,8,736,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49627,1
5,24,1284,CS84,key,NyQQBJYrxKOwq,305,student,UCPRIV,49627,0
4,6,33,CS63,password,9K49mXV3KBvpV,891,student,UCPRIV,49627,1
6,6,1239,CS5,password,y2GY1ZKg82aRL,103,alum,UCPUB,49627,1
10,28,570,CS5,key,94La8Re6KzpRV,324,academic,UCPUB,49627,0
2,28,1002,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49628,0
7,27,642,CS4,password,NrG4eNbMgwYjb,67,alum,7922,49628,1
3,5,923,CS3,password,948dz42eB7x2V,958,student,UCPRIV,49628,1
4,29,1016,CS4,password,XllyRJK1W17b8,265,student,UCPRIV,49628,1
6,8,736,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49628,1
8,6,907,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,49628,0
12,4,478,CS5,password,9Ko7voN14o9vJ,64,student,6079,49629,1
10,17,652,CS3,password,9Z767L1G8g4RV,732,student,7922,49629,1
5,22,954,CS3,password,9DNwMGKy35JzY,1049,student,7922,49629,1
5,12,995,CS102,password,9ZOZq698NQ9Ov,922,alum,UC-INTRA,49629,1
6,8,737,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49629,1
12,8,1027,CS3,password,9Jm1l8yLvDBXv,800,student,UCPRIV,49629,1
3,5,923,CS3,password,948dz42eB7x2V,958,student,UCPRIV,49629,1
5,26,555,CS3,password,9Q3ZBL1Y1OyOV,275,student,7922,49630,1
12,1,1412,CS102,password,93zoPON59NWjv,715,student,7922,49630,1
11,26,885,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49630,0
11,12,850,CS134,key,93VyqzPd2ro66,803,student,LOCAL,49630,0
5,22,922,CS4,password,933z1rqXPdKnW,593,student,UCPRIV,49630,1
12,3,783,CS2,key,94Y7OQ3plKvrV,983,student,UCPRIV,49630,0
6,8,737,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49630,1
11,11,940,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49630,0
3,7,882,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49630,0
12,7,1044,CS4,password,9Jm1l8yLvDBXv,800,student,3356,49631,1
6,6,540,CS5,password,NrgYxnJVO7XYy,34,staff,7922,49631,1
5,8,1280,CS66,key,r2J9dovROVOm,1026,student,7922,49631,
4,20,438,CS51,password,9Z338wJMJ4Rgy,259,student,7922,49631,1
10,20,968,CS3,key,yO5w4Lb8Moqr,5,faculty,7922,49631,
4,27,1149,CS4,key,y64dMqgZeVLr,12,alum,UC-INTRA,49631,
7,28,512,CS4,password,9YQ7oMKX9zww,404,student,UC-INTRA,49631,1
6,8,737,CS3,password,NrvJ8Yy63qQn2,948,student,UCPRIV,49631,1
11,11,940,CS4,key,yO5w4Lb8Moqr,5,faculty,UCPUB,49631,
11,18,601,CS93,key,r4agx9Kq6xZWd,348,alum,UCPUB,49631,
10,4,1014,CS3,password,9Jm1l8yLvDBXv,800,student,3356,49632,1
12,8,1108,CS29,key,93nvyzaOZrzZW,693,student,7018,49632,0
2,28,1003,CS4,key,yO5w4Lb8Moqr,5,faculty,7922,49632,0
12,19,1414,CS5,key,yO5w4Lb8Moqr,5,faculty,7922,49632,0
7,27,1229,CS5,password,93YVxO78mqXMP,329,student,7922,49632,1
5,16,1346,CS4,password,94GM9Z1w5XLYw,727,student,UCPRIV,49632,1
8,2,786,CS84,key,XbqgjMvwJKM5L,437,student,UCPUB,49632,0
12,19,702,CS11,password,NK5L2G94PbJqn,883,student,UCPUB,49632,1
6,14,834,CS5,password,y2GY1ZKg82aRL,103,alum,7018,49633,1
8,21,1348,CS3,password,9JB2eP3QzRP7V,852,student,7922,49633,1
3,9,571,CS3,password,NrG4eNbMgwYjb,67,alum,7922,49633,1
5,22,956,CS4,password,9DNwMGKy35JzY,1049,student,7922,49633,1
